"school_code","district_code","district","school","free_reduced_price_meal_eligibility","2011_12","2012_13","2013_14","2014_15","2015_16"
"0153011","0150011","Bridgeport School District","Waltersville School","Not Eligible For Lunch","*","*","","",""
"0153011","0150011","Bridgeport School District","Waltersville School","Eligible For Reduced Lunch","*","*","","",""
"0153611","0150011","Bridgeport School District","Winthrop School","Eligible For Free Lunch","9.4","*","6.8","4.8","4.5"
"0153611","0150011","Bridgeport School District","Winthrop School","Not Eligible For Lunch","*","","","",""
"0153611","0150011","Bridgeport School District","Winthrop School","Eligible For Reduced Lunch","*","*","","",""
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","Eligible For Free Lunch","*","*","*","*","*"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","Not Eligible For Lunch","*","*","*","*","*"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","Eligible For Reduced Lunch","*","*","","",""
"0176111","0170011","Bristol School District","Bristol Central High School","Eligible For Free Lunch","32.7","29.0","34.7","28.9","24.7"
"0176111","0170011","Bristol School District","Bristol Central High School","Not Eligible For Lunch","8.4","4.8","5.8","6.8","*"
"0176111","0170011","Bristol School District","Bristol Central High School","Eligible For Reduced Lunch","15.1","18.9","11.8","17.2","*"
"0176211","0170011","Bristol School District","Bristol Eastern High School","Eligible For Free Lunch","33.3","30.6","32.9","25.9","24.3"
"0176211","0170011","Bristol School District","Bristol Eastern High School","Not Eligible For Lunch","10.6","9.6","8.0","7.1","5.7"
"0176211","0170011","Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch","24.5","15.5","15.9","17.6","16.2"
"0173311","0170011","Bristol School District","Bristol Preparatory Academy","Eligible For Free Lunch","","","","50.0","52.5"
"0173311","0170011","Bristol School District","Bristol Preparatory Academy","Not Eligible For Lunch","","","","*","*"
"0173311","0170011","Bristol School District","Bristol Preparatory Academy","Eligible For Reduced Lunch","","","","*","*"
"0173411","0170011","Bristol School District","CHMS GOAL","Eligible For Free Lunch","","","","*",""
"0173411","0170011","Bristol School District","CHMS GOAL","Not Eligible For Lunch","","","","*",""
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Eligible For Free Lunch","21.8","14.7","21.5","21.3","19.0"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Not Eligible For Lunch","*","*","*","*","3.8"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Eligible For Reduced Lunch","*","*","*","*","0.0"
"0171011","0170011","Bristol School District","Chippens Hill Middle School Functional Program","Eligible For Free Lunch","","","","*","*"
"0171011","0170011","Bristol School District","Chippens Hill Middle School Functional Program","Not Eligible For Lunch","","","","*","*"
"0173411","0170011","Bristol School District","Chms Goal","Eligible For Free Lunch","","","","","*"
"0173411","0170011","Bristol School District","Chms Goal","Not Eligible For Lunch","","","","","*"
"0170711","0170011","Bristol School District","Clara T. O'Connell School","Eligible For Free Lunch","*","","","",""
"0170711","0170011","Bristol School District","Clara T. O'Connell School","Not Eligible For Lunch","*","","","",""
"0170711","0170011","Bristol School District","Clara T. O'Connell School","Eligible For Reduced Lunch","0.0","","","",""
"0179211","0170011","Bristol School District","Community/Vocational Program","Eligible For Free Lunch","*","*","*","*","*"
"0179211","0170011","Bristol School District","Community/Vocational Program","Not Eligible For Lunch","*","*","*","*","*"
"0179211","0170011","Bristol School District","Community/Vocational Program","Eligible For Reduced Lunch","*","*","*","",""
"0170311","0170011","Bristol School District","Edgewood School","Eligible For Free Lunch","19.0","20.2","19.4","18.9","5.2"
"0170311","0170011","Bristol School District","Edgewood School","Not Eligible For Lunch","3.7","*","*","*","0.0"
"0170311","0170011","Bristol School District","Edgewood School","Eligible For Reduced Lunch","*","*","*","*","*"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","Eligible For Free Lunch","15.1","13.8","10.2","10.6","7.7"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","Not Eligible For Lunch","*","*","*","*","*"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","Eligible For Reduced Lunch","*","*","*","*","*"
"0173611","0170011","Bristol School District","Extended Resource Self-Contained","Eligible For Free Lunch","","","","","*"
"0170911","0170011","Bristol School District","Greene-Hills GOAL","Eligible For Free Lunch","","","","*","*"
"0170511","0170011","Bristol School District","Greene-Hills School","Eligible For Free Lunch","8.7","15.1","15.1","10.8","13.3"
"0170511","0170011","Bristol School District","Greene-Hills School","Not Eligible For Lunch","*","2.8","4.5","*","*"
"0170511","0170011","Bristol School District","Greene-Hills School","Eligible For Reduced Lunch","*","9.7","0.0","*","*"
"0172111","0170011","Bristol School District","Hubbell/Extended Resource","Eligible For Free Lunch","","","","*","*"
"0172111","0170011","Bristol School District","Hubbell/Extended Resource","Eligible For Reduced Lunch","","","","*",""
"0172611","0170011","Bristol School District","Ivy Drive GOAL","Eligible For Free Lunch","","","","*","*"
"0172311","0170011","Bristol School District","Ivy Drive Medically Fragile","Eligible For Free Lunch","","","","*","*"
"0172311","0170011","Bristol School District","Ivy Drive Medically Fragile","Not Eligible For Lunch","","","","*","*"
"0171911","0170011","Bristol School District","Ivy Drive School","Eligible For Free Lunch","*","*","*","10.9","*"
"0171911","0170011","Bristol School District","Ivy Drive School","Not Eligible For Lunch","*","4.2","*","*","*"
"0171911","0170011","Bristol School District","Ivy Drive School","Eligible For Reduced Lunch","*","*","*","*","*"
"0170611","0170011","Bristol School District","John J. Jennings School","Eligible For Free Lunch","*","","","",""
"0170611","0170011","Bristol School District","John J. Jennings School","Not Eligible For Lunch","3.4","","","",""
"0170611","0170011","Bristol School District","John J. Jennings School","Eligible For Reduced Lunch","*","","","",""
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","Eligible For Free Lunch","16.0","","","",""
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","Not Eligible For Lunch","*","","","",""
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","Eligible For Reduced Lunch","*","","","",""
"0171711","0170011","Bristol School District","Mountain View School","Eligible For Free Lunch","*","13.0","11.8","*","*"
"0171711","0170011","Bristol School District","Mountain View School","Not Eligible For Lunch","4.2","*","*","*","*"
"0171711","0170011","Bristol School District","Mountain View School","Eligible For Reduced Lunch","*","*","*","*","*"
"0172511","0170011","Bristol School District","Mt. View GOAL","Eligible For Free Lunch","","","","*","*"
"0172511","0170011","Bristol School District","Mt. View GOAL","Not Eligible For Lunch","","","","","*"
"0172711","0170011","Bristol School District","Northeast MS/Extended Resource","Eligible For Free Lunch","","","","","*"
"0172711","0170011","Bristol School District","Northeast MS/Extended Resource","Not Eligible For Lunch","","","","*","*"
"0172711","0170011","Bristol School District","Northeast MS/Extended Resource","Eligible For Reduced Lunch","","","","*",""
"0172811","0170011","Bristol School District","Northeast MS/GOAL","Eligible For Free Lunch","","","","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","Not Eligible For Lunch","","","","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","Eligible For Reduced Lunch","","","","*",""
"0175211","0170011","Bristol School District","Northeast Middle School","Eligible For Free Lunch","20.6","9.2","16.9","12.2","6.3"
"0175211","0170011","Bristol School District","Northeast Middle School","Not Eligible For Lunch","*","*","3.1","*","*"
"0175211","0170011","Bristol School District","Northeast Middle School","Eligible For Reduced Lunch","*","*","0.0","*","*"
"0173011","0170011","Bristol School District","South Side Extended Resource","Eligible For Free Lunch","","","","*","*"
"0173011","0170011","Bristol School District","South Side Extended Resource","Not Eligible For Lunch","","","","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","Eligible For Free Lunch","","","","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","Not Eligible For Lunch","","","","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","Eligible For Reduced Lunch","","","","*","*"
"0171111","0170011","Bristol School District","South Side School","Eligible For Free Lunch","18.3","9.6","15.6","16.8","*"
"0171111","0170011","Bristol School District","South Side School","Not Eligible For Lunch","*","*","4.1","2.9","*"
"0171111","0170011","Bristol School District","South Side School","Eligible For Reduced Lunch","*","*","0.0","0.0","*"
"0173211","0170011","Bristol School District","Stafford Autism","Eligible For Free Lunch","","","","*","*"
"0173211","0170011","Bristol School District","Stafford Autism","Not Eligible For Lunch","","","","*","*"
"0173211","0170011","Bristol School District","Stafford Autism","Eligible For Reduced Lunch","","","","","*"
"0171211","0170011","Bristol School District","Stafford School","Eligible For Free Lunch","23.1","14.4","27.5","28.5","7.7"
"0171211","0170011","Bristol School District","Stafford School","Not Eligible For Lunch","*","*","*","*","*"
"0171211","0170011","Bristol School District","Stafford School","Eligible For Reduced Lunch","*","*","*","*","*"
"0172011","0170011","Bristol School District","West Bristol School","Eligible For Free Lunch","","16.7","17.7","14.8","12.4"
"0172011","0170011","Bristol School District","West Bristol School","Not Eligible For Lunch","","*","*","*","*"
"0172011","0170011","Bristol School District","West Bristol School","Eligible For Reduced Lunch","","*","*","*","*"
"0186111","0180011","Brookfield School District","Brookfield High School","Eligible For Free Lunch","*","*","*","*","*"
"0186111","0180011","Brookfield School District","Brookfield High School","Not Eligible For Lunch","6.2","*","4.4","5.2","*"
"0186111","0180011","Brookfield School District","Brookfield High School","Eligible For Reduced Lunch","*","*","*","*","*"
"0180311","0180011","Brookfield School District","Center Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"0180311","0180011","Brookfield School District","Center Elementary School","Not Eligible For Lunch","*","*","*","*","*"
"0180311","0180011","Brookfield School District","Center Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","Not Eligible For Lunch","*","1.4","*","*","1.9"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","Eligible For Reduced Lunch","*","*","*","*","*"
"0185311","0180011","Brookfield School District","Whisconier Middle School","Eligible For Free Lunch","*","*","*","*","*"
"0185311","0180011","Brookfield School District","Whisconier Middle School","Not Eligible For Lunch","3.4","*","4.1","2.9","2.9"
"0185311","0180011","Brookfield School District","Whisconier Middle School","Eligible For Reduced Lunch","*","*","*","*","*"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","Eligible For Free Lunch","*","*","*","*","*"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","Not Eligible For Lunch","*","4.5","*","*","*"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","Eligible For Reduced Lunch","*","*","*","*","0.0"
