"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible for Free or Reduced-Price Meals",19,40.4,17,32.1,29,50.0,36,61.0,"N/A","N/A"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible for Free or Reduced-Price Meals","N/A","*","*","*","N/A","*","*","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible for Free or Reduced-Price Meals",18,13.1,24,14.3,28,13.5,"N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible for Free or Reduced-Price Meals",20,6.5,26,8.3,49,16.6,26,7.9,101,30.4
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","*","*","N/A","N/A","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*","*","*","N/A","N/A","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Eligible for Free or Reduced-Price Meals",35,14.3,79,31.2,94,34.1,80,22.3,116,35.6
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*",8,3.4,"*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","*","*","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Soundbridge","=""2419114""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Academy of Aerospace & Engineering Elementary","=""2411114""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Silas Deane Middle School","=""2410914""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Wethersfield High School","=""2411014""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Strive (Southern Transition Real-World and Independent Vocational Education Program","=""2419714""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Eligible for Free or Reduced-Price Meals","N/A","N/A",11,16.9,18,15.3,49,26.5,71,29.0
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Eligible for Free or Reduced-Price Meals",81,25.1,98,32.5,51,18.0,66,20.5,60,19.3
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Eligible for Free or Reduced-Price Meals",25,22.3,20,19.8,23,18.9,23,17.4,17,12.4
"Cheshire School District","=""0250011""","Darcey School","=""0250211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Eligible for Free or Reduced-Price Meals",7,10.9,"*","*",7,9.3,7,11.7,6,9.1
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Cheshire School District","=""0250011""","Humiston School","=""0259011""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*","*","*","N/A","N/A","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Eligible for Free or Reduced-Price Meals",7,9.2,"*","*",6,5.9,"*","*","*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Eligible for Free or Reduced-Price Meals",20,23.8,36,31.0,31,28.2,30,25.0,17,14.7
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Eligible for Free or Reduced-Price Meals",17,13.2,23,19.2,19,14.4,28,18.5,23,14.2
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","N/A","*"
"Colchester School District","=""0280011""","Colchester Elementary School","=""0280411""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","N/A","N/A","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Eligible for Free or Reduced-Price Meals",10,10.0,16,13.9,8,7.1,13,10.7,8,6.7
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Eligible for Free or Reduced-Price Meals",6,7.6,"*","*","*","*",8,9.3,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible for Free or Reduced-Price Meals",11,14.7,"*","*",14,14.7,13,14.1,8,9.2
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Eligible for Free or Reduced-Price Meals",144,24.1,87,14.3,156,24.6,108,17.4,128,21.5
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Eligible for Free or Reduced-Price Meals",182,29.5,115,20.3,53,9.9,32,5.8,61,11.2
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Eligible for Free or Reduced-Price Meals",128,30.8,90,20.7,55,13.0,93,22.4,81,20.4
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Eligible for Free or Reduced-Price Meals",169,37.3,135,32.1,157,33.2,108,23.5,93,22.1
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Eligible for Free or Reduced-Price Meals",67,22.3,78,23.7,62,18.2,63,18.8,56,18.5
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Eligible for Free or Reduced-Price Meals",86,41.3,68,27.8,56,22.0,56,21.6,34,13.2
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Eligible for Free or Reduced-Price Meals",58,19.2,76,23.2,38,11.0,51,15.3,41,12.4
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Eligible for Free or Reduced-Price Meals",28,15.1,40,20.0,24,9.8,34,13.9,20,9.1
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Eligible for Free or Reduced-Price Meals",76,28.5,64,24.9,80,31.6,46,18.1,41,14.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Eligible for Free or Reduced-Price Meals",120,45.5,116,39.5,55,18.5,78,28.5,68,25.8
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A",24,27.0,35,23.2
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible for Free or Reduced-Price Meals",54,22.0,58,21.6,40,16.6,30,12.6,28,13.0
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible for Free or Reduced-Price Meals",47,28.5,29,18.2,22,12.9,29,16.8,19,11.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible for Free or Reduced-Price Meals",113,30.4,61,16.9,42,11.5,60,16.5,54,17.4
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible for Free or Reduced-Price Meals",65,35.3,83,37.2,68,28.1,50,20.2,42,18.6
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible for Free or Reduced-Price Meals",45,11.8,36,9.5,28,7.3,39,10.3,42,11.4
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible for Free or Reduced-Price Meals",50,22.6,48,20.3,54,21.9,43,17.7,38,16.4
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","RISE Transitional Program","=""2439314""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Cooperative Educational Services","=""2430014""","School Readiness","=""2438014""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Eligible for Free or Reduced-Price Meals",10,8.1,"*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Eligible for Free or Reduced-Price Meals",26,32.5,19,27.5,19,27.1,28,35.9,27,30.3
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Eligible for Free or Reduced-Price Meals",17,20.0,9,11.5,14,19.4,11,12.1,7,7.5
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Coventry School District","=""0320011""","Coventry Early Intervention Services","=""0328011""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Coventry School District","=""0320011""","Coventry Grammar School","=""0320211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Eligible for Free or Reduced-Price Meals",26,31.0,11,12.9,6,6.5,12,12.5,12,13.5
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Eligible for Free or Reduced-Price Meals","*","*",7,9.1,14,18.2,"*","*","*","*"
"Coventry School District","=""0320011""","Hale Early Education Center","=""0320311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Eligible for Free or Reduced-Price Meals",36,42.9,26,31.7,27,28.4,20,20.0,25,22.7
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Eligible for Free or Reduced-Price Meals",27,26.0,25,20.2,33,33.7,19,18.8,15,16.9
"Cromwell School District","=""0330011""","Edna C. Stevens School","=""0330211""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*",6,5.5,"*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*",11,11.1,9,8.2
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Eligible for Free or Reduced-Price Meals",22,36.7,23,33.8,35,42.7,27,31.4,27,32.1
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Eligible for Free or Reduced-Price Meals",46,8.1,46,8.0,38,6.7,52,8.5,39,7.2
"Danbury School District","=""0340011""","DPS Early Childhood Center","=""0340111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Eligible for Free or Reduced-Price Meals",446,33.0,495,36.8,398,29.1,512,35.1,320,25.0
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Eligible for Free or Reduced-Price Meals",13,4.5,"N/A","N/A","*","*","*","*","N/A","N/A"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Eligible for Free or Reduced-Price Meals","*","*","*","*","N/A","N/A","N/A","N/A","*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Eligible for Free or Reduced-Price Meals",9,3.6,"N/A","N/A","N/A","N/A",7,2.3,"N/A","N/A"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","*","*",8,4.7,"*","*"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*",7,3.3,"N/A","N/A"
"Danbury School District","=""0340011""","Mill Ridge Educational Center","=""0341811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
