"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Eligible for Free or Reduced-Price Meals","*","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Eligible for Free or Reduced-Price Meals",8,21.6
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","Eligible for Free or Reduced-Price Meals","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Eligible for Free or Reduced-Price Meals",17,2.4
"New Britain School District","=""0890011""","Gaffney School","=""0890511""","Eligible for Free or Reduced-Price Meals",13,3.0
"New Britain School District","=""0890011""","Holmes School","=""0890611""","Eligible for Free or Reduced-Price Meals",40,13.2
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Eligible for Free or Reduced-Price Meals","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Eligible for Free or Reduced-Price Meals",12,2.3
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible for Free or Reduced-Price Meals",238,14.4
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""","Eligible for Free or Reduced-Price Meals",27,9.9
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Eligible for Free or Reduced-Price Meals",134,27.2
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""","Eligible for Free or Reduced-Price Meals",130,33.2
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Eligible for Free or Reduced-Price Meals",135,24.6
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","Eligible for Free or Reduced-Price Meals",115,19.0
"New Britain School District","=""0890011""","Smith School","=""0891311""","Eligible for Free or Reduced-Price Meals",49,8.9
"New Britain School District","=""0890011""","Vance School","=""0891511""","Eligible for Free or Reduced-Price Meals",38,8.6
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible for Free or Reduced-Price Meals",179,23.4
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Eligible for Free or Reduced-Price Meals",12,5.0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Eligible for Free or Reduced-Price Meals",34,13.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible for Free or Reduced-Price Meals",157,28.4
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible for Free or Reduced-Price Meals",11,13.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Eligible for Free or Reduced-Price Meals",94,26.6
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Eligible for Free or Reduced-Price Meals",39,19.4
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Eligible for Free or Reduced-Price Meals",6,2.4
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Eligible for Free or Reduced-Price Meals",6,2.4
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Eligible for Free or Reduced-Price Meals",105,30.8
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Eligible for Free or Reduced-Price Meals",8,8.6
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Eligible for Free or Reduced-Price Meals",25,22.9
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible for Free or Reduced-Price Meals",43,20.7
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Eligible for Free or Reduced-Price Meals","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Eligible for Free or Reduced-Price Meals","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Eligible for Free or Reduced-Price Meals","*","*"
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Eligible for Free or Reduced-Price Meals",6,3.9
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible for Free or Reduced-Price Meals",99,32.8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Eligible for Free or Reduced-Price Meals",6,3.4
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Eligible for Free or Reduced-Price Meals",66,22.4
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Eligible for Free or Reduced-Price Meals","*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","Eligible for Free or Reduced-Price Meals","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible for Free or Reduced-Price Meals","*","*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","Eligible for Free or Reduced-Price Meals","*","*"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""","Eligible for Free or Reduced-Price Meals",8,3.8
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""","Eligible for Free or Reduced-Price Meals",24,10.7
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Eligible for Free or Reduced-Price Meals",10,9.6
"Capitol Region Education Council","=""2410014""","CREC Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Eligible for Free or Reduced-Price Meals",87,58.4
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible for Free or Reduced-Price Meals",6,3.5
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible for Free or Reduced-Price Meals",23,53.5
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible for Free or Reduced-Price Meals",41,12.9
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Eligible for Free or Reduced-Price Meals",84,47.5
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Soundbridge","=""2419114""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Eligible for Free or Reduced-Price Meals",87,28.1
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","School Readiness","=""2438014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Eligible for Free or Reduced-Price Meals",14,10.1
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Eligible for Free or Reduced-Price Meals",22,35.5
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Eligible for Free or Reduced-Price Meals",53,30.6
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Eligible for Free or Reduced-Price Meals",120,27.7
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Eligible for Free or Reduced-Price Meals",14,12.3
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Eligible for Free or Reduced-Price Meals",46,50.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible for Free or Reduced-Price Meals",30,12.3
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Eligible for Free or Reduced-Price Meals",21,7.3
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Eligible for Free or Reduced-Price Meals",122,35.0
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","Eligible for Free or Reduced-Price Meals",21,14.6
"Naugatuck School District","=""0880011""","Head Start","=""0888111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","Eligible for Free or Reduced-Price Meals",36,18.4
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible for Free or Reduced-Price Meals",136,27.0
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","Eligible for Free or Reduced-Price Meals","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Eligible for Free or Reduced-Price Meals","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible for Free or Reduced-Price Meals",20,14.6
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Eligible for Free or Reduced-Price Meals",15,17.6
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Eligible for Free or Reduced-Price Meals","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible for Free or Reduced-Price Meals",11,34.4
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible for Free or Reduced-Price Meals",27,23.1
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Eligible for Free or Reduced-Price Meals",6,15.4
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Eligible for Free or Reduced-Price Meals","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","Eligible for Free or Reduced-Price Meals",6,26.1
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible for Free or Reduced-Price Meals",9,25.0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Eligible for Free or Reduced-Price Meals",6,13.0
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible for Free or Reduced-Price Meals",14,9.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","Eligible for Free or Reduced-Price Meals",22,19.6
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible for Free or Reduced-Price Meals",31,15.6
"Willington School District","=""1600011""","Center School","=""1600111""","Eligible for Free or Reduced-Price Meals","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","Eligible for Free or Reduced-Price Meals",11,23.4
"Regional School District 18","=""2180012""","Center School","=""2180312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible for Free or Reduced-Price Meals",9,28.1
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible for Free or Reduced-Price Meals",33,19.2

