"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Vernon School District","=""1460011""","Head Start","=""1468641""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Eligible for Free or Reduced-Price Meals",12,8.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible for Free or Reduced-Price Meals",98,29.7
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Eligible for Free or Reduced-Price Meals",14,9.0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Eligible for Free or Reduced-Price Meals",83,30.7
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Eligible for Free or Reduced-Price Meals",6,8.5
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","Eligible for Free or Reduced-Price Meals",26,21.1
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible for Free or Reduced-Price Meals",21,11.5
"Willington School District","=""1600011""","Center School","=""1600111""","Eligible for Free or Reduced-Price Meals","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","Eligible for Free or Reduced-Price Meals",12,25.0
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Eligible for Free or Reduced-Price Meals",16,20.5
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Eligible for Free or Reduced-Price Meals",25,23.4
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible for Free or Reduced-Price Meals",21,16.9
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible for Free or Reduced-Price Meals",29,55.8
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible for Free or Reduced-Price Meals",89,31.1
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Eligible for Free or Reduced-Price Meals",45,37.8
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Soundbridge","=""2419114""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Eligible for Free or Reduced-Price Meals",87,32.5
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Eligible for Free or Reduced-Price Meals","*","*"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Cooperative Educational Services","=""2430014""","School Readiness","=""2438014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Eligible for Free or Reduced-Price Meals",9,7.8
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Eligible for Free or Reduced-Price Meals",28,39.4
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Milford School District","=""0960011""","John Pettibone School","=""0960511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible for Free or Reduced-Price Meals",52,26.9
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Eligible for Free or Reduced-Price Meals",12,6.3
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Eligible for Free or Reduced-Price Meals",45,30.4
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible for Free or Reduced-Price Meals",10,11.6
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Eligible for Free or Reduced-Price Meals",7,11.7
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Eligible for Free or Reduced-Price Meals","*","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Eligible for Free or Reduced-Price Meals","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norfolk School District","=""0980011""","Bridges II","=""0989211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norfolk School District","=""0980011""","IEP Program","=""0989011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","Eligible for Free or Reduced-Price Meals",17,18.7
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","Eligible for Free or Reduced-Price Meals","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible for Free or Reduced-Price Meals",13,20.0
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","Eligible for Free or Reduced-Price Meals","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Eligible for Free or Reduced-Price Meals","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Eligible for Free or Reduced-Price Meals","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Eligible for Free or Reduced-Price Meals","*","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Eligible for Free or Reduced-Price Meals","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Eligible for Free or Reduced-Price Meals","*","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible for Free or Reduced-Price Meals",60,38.0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Eligible for Free or Reduced-Price Meals",32,22.9
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Torrington School District","=""1430011""","East School","=""1430111""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Eligible for Free or Reduced-Price Meals",11,5.3
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Eligible for Free or Reduced-Price Meals",14,8.2
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible for Free or Reduced-Price Meals",122,30.8
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Eligible for Free or Reduced-Price Meals",72,15.8
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Eligible for Free or Reduced-Price Meals","*","*"
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible for Free or Reduced-Price Meals","*","*"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible for Free or Reduced-Price Meals",11,21.6
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 16","=""2160012""","Community School","=""2160212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","Eligible for Free or Reduced-Price Meals",23,28.8
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible for Free or Reduced-Price Meals",15,13.3
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible for Free or Reduced-Price Meals",6,12.0
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","Eligible for Free or Reduced-Price Meals",12,21.8
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 18","=""2180012""","Center School","=""2180312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible for Free or Reduced-Price Meals",7,23.3
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible for Free or Reduced-Price Meals",28,16.9
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Eligible for Free or Reduced-Price Meals",204,31.9
"New London School District","=""0950011""","Harbor School","=""0950211""","Eligible for Free or Reduced-Price Meals",15,4.9
"New London School District","=""0950011""","Jennings School","=""0950311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New London School District","=""0950011""","Natha Hale Magnet Elementary School for the Performing &amp; Visual Arts","=""0950911""","Eligible for Free or Reduced-Price Meals","*","*"
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""","Eligible for Free or Reduced-Price Meals","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible for Free or Reduced-Price Meals",301,32.3
"New London School District","=""0950011""","Shoreline Academy","=""0950511""","Eligible for Free or Reduced-Price Meals",10,9.5
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Eligible for Free or Reduced-Price Meals",25,10.6
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Eligible for Free or Reduced-Price Meals",23,5.8
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible for Free or Reduced-Price Meals",50,33.1
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Eligible for Free or Reduced-Price Meals",37,26.8
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","Eligible for Free or Reduced-Price Meals","*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Eligible for Free or Reduced-Price Meals","*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible for Free or Reduced-Price Meals",23,24.2
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Eligible for Free or Reduced-Price Meals",24,18.2
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible for Free or Reduced-Price Meals",20,23.8
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible for Free or Reduced-Price Meals",11,30.6
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Eligible for Free or Reduced-Price Meals",8,22.2
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","Eligible for Free or Reduced-Price Meals",200,36.6
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""","Eligible for Free or Reduced-Price Meals",8,2.5
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","Eligible for Free or Reduced-Price Meals",42,14.5
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""","Eligible for Free or Reduced-Price Meals",7,1.9
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""","Eligible for Free or Reduced-Price Meals",9,5.0
"West Haven School District","=""1560011""","Washington School","=""1561211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible for Free or Reduced-Price Meals",325,37.1
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible for Free or Reduced-Price Meals",10,18.2
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible for Free or Reduced-Price Meals",21,30.9
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"

