"","school_id","year","category","year_score","type","count"
"412","0070111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"413","0070111","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"414","0070111","2013-14","","2012-13 ","CMT",""
"415","0070111","2013-14","Black or African American ","2012-13 ","CMT",". "
"416","0070111","2013-14","Hispanic or Latino ","2012-13 ","CMT",". "
"417","0070111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"418","0070111","2013-14","","2012-13 ","CMT",""
"419","0070111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"420","0070111","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"421","0070411","2013-14","","2009-10 ","CMT",""
"422","0070411","2013-14","Black or African American ","2009-10 ","CMT",". "
"423","0070411","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"424","0070411","2013-14","English Language Learners ","2009-10 ","CMT",". "
"425","0070411","2013-14","","2009-10 ","CMT",""
"426","0070411","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","76.8 "
"427","0070411","2013-14","Students with Disabilities ","2009-10 ","CMT","69.3 "
"428","0070411","2013-14","","2010-11","CMT",""
"429","0070411","2013-14","Black or African American ","2010-11","CMT","."
"430","0070411","2013-14","Hispanic or Latino ","2010-11","CMT","."
"431","0070411","2013-14","English Language Learners ","2010-11","CMT","."
"432","0070411","2013-14","","2010-11","CMT",""
"433","0070411","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","73.1"
"434","0070411","2013-14","Students with Disabilities ","2010-11","CMT","46.6"
"435","0070411","2013-14","","2011-12 ","CMT",""
"436","0070411","2013-14","Black or African American ","2011-12 ","CMT",". "
"437","0070411","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"438","0070411","2013-14","English Language Learners ","2011-12 ","CMT",". "
"439","0070411","2013-14","","2011-12 ","CMT",""
"440","0070411","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","69.5 "
"441","0070411","2013-14","Students with Disabilities ","2011-12 ","CMT","42.5 "
"442","0070411","2013-14","","2012-13 ","CMT",""
"443","0070411","2013-14","Black or African American ","2012-13 ","CMT",". "
"444","0070411","2013-14","Hispanic or Latino ","2012-13 ","CMT","73.0 "
"445","0070411","2013-14","English Language Learners ","2012-13 ","CMT",". "
"446","0070411","2013-14","","2012-13 ","CMT",""
"447","0070411","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","65.0 "
"448","0070411","2013-14","Students with Disabilities ","2012-13 ","CMT","37.9 "
"449","0070511","2013-14","","2009-10 ","CMT",""
"450","0070511","2013-14","Black or African American ","2009-10 ","CMT",". "
"451","0070511","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"452","0070511","2013-14","English Language Learners ","2009-10 ","CMT",". "
"453","0070511","2013-14","","2009-10 ","CMT",""
"454","0070511","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"455","0070511","2013-14","Students with Disabilities ","2009-10 ","CMT","62.2 "
"456","0070511","2013-14","","2010-11","CMT",""
"457","0070511","2013-14","Black or African American ","2010-11","CMT","."
"458","0070511","2013-14","Hispanic or Latino ","2010-11","CMT","69.4"
"459","0070511","2013-14","English Language Learners ","2010-11","CMT","."
"460","0070511","2013-14","","2010-11","CMT",""
"461","0070511","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","70.6"
"462","0070511","2013-14","Students with Disabilities ","2010-11","CMT","63.2"
"463","0070511","2013-14","","2011-12 ","CMT",""
"464","0070511","2013-14","Black or African American ","2011-12 ","CMT",". "
"465","0070511","2013-14","Hispanic or Latino ","2011-12 ","CMT","75.9 "
"466","0070511","2013-14","English Language Learners ","2011-12 ","CMT",". "
"467","0070511","2013-14","","2011-12 ","CMT",""
"468","0070511","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","69.1 "
"469","0070511","2013-14","Students with Disabilities ","2011-12 ","CMT","52.8 "
"470","0070511","2013-14","","2012-13 ","CMT",""
"471","0070511","2013-14","Black or African American ","2012-13 ","CMT",". "
"472","0070511","2013-14","Hispanic or Latino ","2012-13 ","CMT","65.5 "
"473","0070511","2013-14","English Language Learners ","2012-13 ","CMT",". "
"474","0070511","2013-14","","2012-13 ","CMT",""
"475","0070511","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","62.3 "
"476","0070511","2013-14","Students with Disabilities ","2012-13 ","CMT","44.6 "
"477","0075111","2013-14","","2009-10 ","CMT",""
"478","0075111","2013-14","Black or African American ","2009-10 ","CMT",". "
"479","0075111","2013-14","Hispanic or Latino ","2009-10 ","CMT","80.0 "
"480","0075111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"481","0075111","2013-14","","2009-10 ","CMT",""
"482","0075111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","73.5 "
"483","0075111","2013-14","Students with Disabilities ","2009-10 ","CMT","66.8 "
"484","0075111","2013-14","","2010-11","CMT",""
"485","0075111","2013-14","Black or African American ","2010-11","CMT","."
"486","0075111","2013-14","Hispanic or Latino ","2010-11","CMT","81.5"
"487","0075111","2013-14","English Language Learners ","2010-11","CMT","."
"488","0075111","2013-14","","2010-11","CMT",""
"489","0075111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","72.8"
"490","0075111","2013-14","Students with Disabilities ","2010-11","CMT","66.7"
"491","0075111","2013-14","","2011-12 ","CMT",""
"492","0075111","2013-14","Black or African American ","2011-12 ","CMT",". "
"493","0075111","2013-14","Hispanic or Latino ","2011-12 ","CMT","74.4 "
"494","0075111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"495","0075111","2013-14","","2011-12 ","CMT",""
"496","0075111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","75.2 "
"497","0075111","2013-14","Students with Disabilities ","2011-12 ","CMT","62.6 "
"498","0075111","2013-14","","2012-13 ","CMT",""
"499","0075111","2013-14","Black or African American ","2012-13 ","CMT","69.0 "
"500","0075111","2013-14","Hispanic or Latino ","2012-13 ","CMT","70.2 "
"501","0075111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"502","0075111","2013-14","","2012-13 ","CMT",""
"503","0075111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","74.6 "
"504","0075111","2013-14","Students with Disabilities ","2012-13 ","CMT","57.0 "
"505","0076111","201314","Black or African American ","2009-10 ","CMT",". "
"506","0076111","201314","Hispanic or Latino ","2009-10 ","CMT",". "
"507","0076111","201314","English Language Learners ","2009-10 ","CMT",". "
"508","0076111","201314","","2009-10 ","CMT",""
"509","0076111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"510","0076111","201314","Students with Disabilities ","2009-10 ","CMT",". "
"511","0076111","201314","High Needs ","2009-10 ","CMT",". "
"512","0076111","201314","Black or African American ","2010-11","CMT","."
"513","0076111","201314","Hispanic or Latino ","2010-11","CMT","."
"514","0076111","201314","English Language Learners ","2010-11","CMT","."
"515","0076111","201314","","2010-11","CMT",""
"516","0076111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"517","0076111","201314","Students with Disabilities ","2010-11","CMT","."
"518","0076111","201314","High Needs ","2010-11","CMT","."
"519","0076111","201314","Black or African American ","2011-12 ","CMT",". "
"520","0076111","201314","Hispanic or Latino ","2011-12 ","CMT",". "
"521","0076111","201314","English Language Learners ","2011-12 ","CMT",". "
"522","0076111","201314","","2011-12 ","CMT",""
"523","0076111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"524","0076111","201314","Students with Disabilities ","2011-12 ","CMT",". "
"525","0076111","201314","High Needs ","2011-12 ","CMT",". "
"526","0076111","201314","Black or African American ","2012-13 ","CMT",". "
"527","0076111","201314","Hispanic or Latino ","2012-13 ","CMT",". "
"528","0076111","201314","English Language Learners ","2012-13 ","CMT",". "
"529","0076111","201314","","2012-13 ","CMT",""
"530","0076111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"531","0076111","201314","Students with Disabilities ","2012-13 ","CMT",". "
"532","0076111","201314","High Needs ","2012-13 ","CMT",". "
"533","0076111","201314","","2009-10 ","CAPT",""
"534","0076111","201314","Black or African American ","2009-10 ","CAPT",". "
"535","0076111","201314","Hispanic or Latino ","2009-10 ","CAPT",". "
"536","0076111","201314","English Language Learners ","2009-10 ","CAPT",". "
"537","0076111","201314","","2009-10 ","CAPT",""
"538","0076111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT",". "
"539","0076111","201314","Students with Disabilities ","2009-10 ","CAPT","52.8 "
"540","0076111","201314","","2010-11","CAPT",""
"541","0076111","201314","Black or African American ","2010-11","CAPT","."
"542","0076111","201314","Hispanic or Latino ","2010-11","CAPT","."
"543","0076111","201314","English Language Learners ","2010-11","CAPT","."
"544","0076111","201314","","2010-11","CAPT",""
"545","0076111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","62.5"
"546","0076111","201314","Students with Disabilities ","2010-11","CAPT","."
"547","0076111","201314","","2011-12 ","CAPT",""
"548","0076111","201314","Black or African American ","2011-12 ","CAPT",". "
"549","0076111","201314","Hispanic or Latino ","2011-12 ","CAPT",". "
"550","0076111","201314","English Language Learners ","2011-12 ","CAPT",". "
"551","0076111","201314","","2011-12 ","CAPT",""
"552","0076111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT","64.5 "
"553","0076111","201314","Students with Disabilities ","2011-12 ","CAPT","59.6 "
"554","0076111","201314","","2012-13 ","CAPT",""
"555","0076111","201314","Black or African American ","2012-13 ","CAPT",". "
"556","0076111","201314","Hispanic or Latino ","2012-13 ","CAPT","61.7 "
"557","0076111","201314","English Language Learners ","2012-13 ","CAPT",". "
"558","0076111","201314","","2012-13 ","CAPT",""
"559","0076111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","60.9 "
"560","0076111","201314","Students with Disabilities ","2012-13 ","CAPT","56.4 "
"561","0080111","2013-14","","2009-10 ","CMT",""
"562","0080111","2013-14","Black or African American ","2009-10 ","CMT",". "
"563","0080111","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"564","0080111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"565","0080111","2013-14","","2009-10 ","CMT",""
"566","0080111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"567","0080111","2013-14","Students with Disabilities ","2009-10 ","CMT","57.5 "
"568","0080111","2013-14","","2010-11","CMT",""
"569","0080111","2013-14","Black or African American ","2010-11","CMT","."
"570","0080111","2013-14","Hispanic or Latino ","2010-11","CMT","."
"571","0080111","2013-14","English Language Learners ","2010-11","CMT","."
"572","0080111","2013-14","","2010-11","CMT",""
"573","0080111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"574","0080111","2013-14","Students with Disabilities ","2010-11","CMT","62.6"
"575","0080111","2013-14","","2011-12 ","CMT",""
"576","0080111","2013-14","Black or African American ","2011-12 ","CMT",". "
"577","0080111","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"578","0080111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"579","0080111","2013-14","","2011-12 ","CMT",""
"580","0080111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"581","0080111","2013-14","Students with Disabilities ","2011-12 ","CMT","59.2 "
"582","0080111","2013-14","","2012-13 ","CMT",""
"583","0080111","2013-14","Black or African American ","2012-13 ","CMT",". "
"584","0080111","2013-14","Hispanic or Latino ","2012-13 ","CMT",". "
"585","0080111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"586","0080111","2013-14","","2012-13 ","CMT",""
"587","0080111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"588","0080111","2013-14","Students with Disabilities ","2012-13 ","CMT","55.8 "
"589","0090111","2013-14","","2009-10 ","CMT",""
"590","0090111","2013-14","Black or African American ","2009-10 ","CMT",". "
"591","0090111","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"592","0090111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"593","0090111","2013-14","","2009-10 ","CMT",""
"594","0090111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"595","0090111","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"596","0090111","2013-14","","2010-11","CMT",""
"597","0090111","2013-14","Black or African American ","2010-11","CMT","."
"598","0090111","2013-14","Hispanic or Latino ","2010-11","CMT","."
"599","0090111","2013-14","English Language Learners ","2010-11","CMT","."
"600","0090111","2013-14","","2010-11","CMT",""
"601","0090111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"602","0090111","2013-14","Students with Disabilities ","2010-11","CMT","."
"603","0090111","2013-14","","2011-12 ","CMT",""
"604","0090111","2013-14","Black or African American ","2011-12 ","CMT",". "
"605","0090111","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"606","0090111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"607","0090111","2013-14","","2011-12 ","CMT",""
"608","0090111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"609","0090111","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"610","0090111","2013-14","","2012-13 ","CMT",""
"611","0090111","2013-14","Black or African American ","2012-13 ","CMT",". "
"612","0090111","2013-14","Hispanic or Latino ","2012-13 ","CMT",". "
"613","0090111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"614","0090111","2013-14","","2012-13 ","CMT",""
"615","0090111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"616","0090111","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"617","0090411","2013-14","","2009-10 ","CMT",""
"618","0090411","2013-14","Black or African American ","2009-10 ","CMT",". "
"619","0090411","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"620","0090411","2013-14","English Language Learners ","2009-10 ","CMT",". "
"621","0090411","2013-14","","2009-10 ","CMT",""
"622","0090411","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"623","0090411","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"624","0090411","2013-14","","2010-11","CMT",""
"625","0090411","2013-14","Black or African American ","2010-11","CMT","."
"626","0090411","2013-14","Hispanic or Latino ","2010-11","CMT","."
"627","0090411","2013-14","English Language Learners ","2010-11","CMT","."
"628","0090411","2013-14","","2010-11","CMT",""
"629","0090411","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"630","0090411","2013-14","Students with Disabilities ","2010-11","CMT","."
"631","0090411","2013-14","","2011-12 ","CMT",""
"632","0090411","2013-14","Black or African American ","2011-12 ","CMT",". "
"633","0090411","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"634","0090411","2013-14","English Language Learners ","2011-12 ","CMT",". "
"635","0090411","2013-14","","2011-12 ","CMT",""
"636","0090411","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
