"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""","White","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Asian","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Black or African American",8,32.0,13,44.8,"*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Hispanic/Latino of any race",30,25.4,26,22.6,22,18.0,27,22.7,24,18.3
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Two or More Races","*","*","*","*","*","*","*","*",6,27.3
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","White",85,11.5,96,13.0,102,14.5,74,11.0,80,12.0
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Asian","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Black or African American","*","*","*","*","*","*","*","*","N/A","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Hispanic/Latino of any race",12,13.3,"*","*",12,11.4,22,19.0,11,9.6
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Two or More Races","*","*","N/A","*","*","*",7,30.4,"*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","White",50,9.5,51,9.9,38,7.7,54,10.8,31,6.8
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Two or More Races","N/A","*","N/A","*","*","*","*","*","N/A","N/A"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","White","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Two or More Races","N/A","*","N/A","*","N/A","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","White","N/A","N/A","N/A","N/A","N/A","N/A","*","*",23,7.4
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","American Indian or Alaska Native","N/A","*","*","*","*","*","N/A","*","N/A","N/A"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Asian","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Black or African American",97,18.3,80,16.9,89,18.2,100,21.7,102,23.2
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Hispanic/Latino of any race","*","*",12,27.9,"*","*",8,19.5,17,30.9
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Two or More Races","N/A","*","N/A","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","White","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Asian","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Black or African American",29,13.7,28,16.0,42,22.1,19,10.6,17,9.6
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","N/A","N/A"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Two or More Races","*","*","*","*","*","*","*","*","N/A","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","White","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","American Indian or Alaska Native","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Asian","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Black or African American",66,26.8,51,21.9,45,25.7,27,15.7,42,23.9
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Hispanic/Latino of any race",6,26.1,6,22.2,"*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Two or More Races","*","*","*","*","N/A","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","White","*","*","*","*","*","*","N/A","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Asian","N/A","N/A","N/A","*","*","*","*","*","N/A","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Black or African American","N/A","N/A",31,27.2,42,36.5,27,26.0,25,22.9
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Hispanic/Latino of any race","N/A","N/A","*","*","*","*",6,16.2,"*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Two or More Races","N/A","N/A","N/A","*","*","*","*","*","N/A","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","White","N/A","N/A","*","*",9,15.3,10,15.4,11,18.3
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","American Indian or Alaska Native","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Asian","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Black or African American",11,4.4,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Hispanic/Latino of any race","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Two or More Races","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","White","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Asian","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Black or African American","N/A","N/A",11,4.1,14,5.2,"*","*",11,3.9
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Hispanic/Latino of any race","N/A","N/A","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Two or More Races","N/A","N/A","*","*","*","*","N/A","*","*","*"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","White","N/A","N/A","N/A","*","*","*","N/A","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Black or African American","N/A","N/A","N/A","*","N/A","*","N/A","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Hispanic/Latino of any race","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","White","N/A","N/A","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Black or African American",24,11.6,17,8.7,"*","*","*","*",13,6.2
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Two or More Races","*","*","*","*","N/A","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","White","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","SAGE","=""3480415""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Asian","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Black or African American",7,9.3,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Hispanic/Latino of any race","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Two or More Races","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","White","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","Two or More Races","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Black or African American","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Hispanic/Latino of any race","*","*","N/A","N/A","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Two or More Races","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","White","*","*","*","*","*","*","*","*",7,1.7
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Asian","N/A","*","N/A","*","N/A","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Black or African American","*","*","*","*","*","*",8,"*",7,"*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*"
