"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Female",16,6.5,24,9.2,19,7.6,24,9.3,30,11.7
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Male",20,7.7,31,11.9,77,28.8,69,27.6,53,20.1
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Female",14,3.7,9,2.5,6,1.8,"*","*","*","*"
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Male",53,14.4,29,8.5,24,6.9,"*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Female","N/A","*","*","*","N/A","*","N/A","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Male","*","*","*","*","N/A","N/A","N/A","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Female",47,7.5,58,9.7,43,7.2,61,10.9,42,7.6
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Male",97,14.5,101,15.5,132,20.4,100,16.4,77,12.8
"Bristol School District","=""0170011""","Bristol Early Childhood Center-BECC","=""0170411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Early Childhood Center-BECC","=""0170411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Female",81,13.2,61,10.0,69,10.9,45,7.4,47,7.9
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Male",157,23.2,156,22.7,132,19.6,87,14.1,113,18.2
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Female",38,9.3,29,7.9,28,8.1,33,9.6,29,8.9
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Male",98,23.8,68,17.8,77,20.3,82,20.2,72,18.9
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",7,"*"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Male","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Female","*","*","*","*","*","*",6,3.6,6,3.6
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Male","*","*","*","*","*","*",16,9.4,14,8.0
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Female","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Male","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Female","N/A","N/A",14,3.3,11,2.6,16,3.6,12,2.6
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Male","*","*",41,8.8,37,7.9,36,7.6,29,6.4
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Female","*","*","*","*","*","*","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Male","*","*","*","*","*","*",15,7.3,"*","*"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Male","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Female",24,9.1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Male",34,13.3,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Female","*","*",7,3.0,9,3.9,"*","*","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Male","*","*",18,9.0,19,8.8,"*","*","*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Female",9,3.4,8,3.3,6,2.7,12,5.6,8,3.9
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Male",24,8.1,23,8.7,21,8.9,18,8.7,24,11.2
"Bristol School District","=""0170011""","PreK Autism","=""0172911""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","South Side Extended Resource","=""0173011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Female","N/A","N/A","*","*",7,2.9,9,3.5,7,2.9
"Bristol School District","=""0170011""","South Side School","=""0171111""","Male","*","*","*","*",22,7.9,13,4.7,24,9.8
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Female","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Male","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Female","N/A","N/A",21,4.8,22,4.9,24,5.3,19,4.0
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Male","N/A","N/A",38,7.9,49,10.1,66,13.7,74,15.4
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Female",24,4.7,9,1.9,11,2.4,10,2.1,14,3.2
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Male",31,6.8,28,6.5,31,6.9,32,7.4,32,7.3
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Male","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Female","*","*",6,1.4,6,1.3,9,2.1,"*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Male","*","*",35,8.0,23,5.4,34,7.4,"*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Male","*","*","N/A","N/A","*","*","N/A","N/A","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Female",15,8.7,"*","*",9,5.2,7,3.8,13,6.6
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Male",51,23.9,"*","*",38,18.5,29,15.2,31,17.3
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Female","N/A","N/A","*","*","*","*","N/A","N/A","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Male","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Female","*","*","*","*","N/A","N/A","*","*","N/A","N/A"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Male","*","*","*","*",15,10.6,"*","*",11,8.1
"Canton School District","=""0230011""","Canton Academy","=""0230411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Canton School District","=""0230011""","Canton Academy","=""0230411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Female",8,3.2,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Male",14,5.2,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Female","*","*","*","*","*","*","N/A","N/A","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Male","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Female","*","*","*","*","N/A","N/A","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Male","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Female","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Male",6,2.1,"*","*","*","*","*","*","N/A","N/A"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",11,12.4
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",39,31.0
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Female","*","*",13,9.4,16,11.5,25,16.1,23,12.4
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Male","*","*",70,20.3,84,20.7,99,21.1,103,20.4
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering Elementary","=""2410714""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering Elementary","=""2410714""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Academy of Science and Innovation","=""2416514""","Female","N/A","N/A","N/A","N/A","N/A","N/A",58,14.9,104,27.0
"Capitol Region Education Council","=""2410014""","Academy of Science and Innovation","=""2416514""","Male","N/A","N/A","N/A","N/A","N/A","N/A",17,13.7,37,29.6
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Male","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","CREC Discovery Academy","=""2418114""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Male","*","*","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Female","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Male","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Female",21,14.8,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
