"District","District Code","School","School Code","Gender","Count","%"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Female","N/A","N/A"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Male","N/A","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female","N/A","N/A"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male","N/A","N/A"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Female","N/A","N/A"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Male","N/A","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Female","N/A","N/A"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Male","N/A","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Female","N/A","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Male","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male","N/A","N/A"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Female","N/A","N/A"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Male","N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Female","N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Male","N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Female","N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Male","N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Female","N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Male","N/A","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Female","N/A","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Male","N/A","N/A"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female","N/A","N/A"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male","N/A","N/A"
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""","Female","N/A","N/A"
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""","Male","N/A","N/A"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Female","N/A","N/A"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Male","N/A","N/A"
"Plymouth School District","=""1110011""","Main Street School","=""1110111""","Female","N/A","N/A"
"Plymouth School District","=""1110011""","Main Street School","=""1110111""","Male","N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Female","N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","Male","N/A","N/A"
"Plymouth School District","=""1110011""","Prospect Street School","=""1110311""","Female","N/A","N/A"
"Plymouth School District","=""1110011""","Prospect Street School","=""1110311""","Male","N/A","N/A"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female","N/A","N/A"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male","N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Female","N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Male","N/A","N/A"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Female","N/A","N/A"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Male","N/A","N/A"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Female","N/A","N/A"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Male","N/A","N/A"
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""","Female","N/A","*"
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""","Male","N/A","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female","N/A","N/A"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male","N/A","N/A"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Female","N/A","N/A"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Male","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Female","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Male","N/A","N/A"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Female","N/A","N/A"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male","N/A","N/A"
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","Female","N/A","*"
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","Male","N/A","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Male","N/A","N/A"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Female","N/A","N/A"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Male","N/A","N/A"
"Watertown School District","=""1530011""","Heminway Park School","=""1530611""","Female","N/A","N/A"
"Watertown School District","=""1530011""","Heminway Park School","=""1530611""","Male","N/A","N/A"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Female","N/A","N/A"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Male","N/A","N/A"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Female","N/A","N/A"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Male","N/A","N/A"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Female","N/A","N/A"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Male","N/A","N/A"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female","N/A","N/A"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male","N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Female","N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Male","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Female","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Male","N/A","N/A"
