"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible for Free or Reduced-Price Meals",57,14.3
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible for Free or Reduced-Price Meals",47,18.3
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Eligible for Free or Reduced-Price Meals",22,11.5
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Eligible for Free or Reduced-Price Meals",40,17.6
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Eligible for Free or Reduced-Price Meals",7,6.0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible for Free or Reduced-Price Meals",15,15.6
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Eligible for Free or Reduced-Price Meals",12,20.3
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible for Free or Reduced-Price Meals",9,10.6
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Eligible for Free or Reduced-Price Meals",12,11.0
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible for Free or Reduced-Price Meals",41,24.0
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Eligible for Free or Reduced-Price Meals",20,19.0
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible for Free or Reduced-Price Meals",24,18.6
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Eligible for Free or Reduced-Price Meals","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Eligible for Free or Reduced-Price Meals",12,10.9
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Eligible for Free or Reduced-Price Meals",42,21.5
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible for Free or Reduced-Price Meals",64,30.8
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible for Free or Reduced-Price Meals","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible for Free or Reduced-Price Meals",15,19.5
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible for Free or Reduced-Price Meals",18,18.9
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Eligible for Free or Reduced-Price Meals",7,10.8
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible for Free or Reduced-Price Meals",10,15.6
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Eligible for Free or Reduced-Price Meals",156,24.6
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Eligible for Free or Reduced-Price Meals",53,9.9
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Eligible for Free or Reduced-Price Meals",55,13.0
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Eligible for Free or Reduced-Price Meals",157,33.2
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Eligible for Free or Reduced-Price Meals",62,18.2
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Eligible for Free or Reduced-Price Meals",56,22.0
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Eligible for Free or Reduced-Price Meals",38,11.0
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Eligible for Free or Reduced-Price Meals",24,9.8
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Eligible for Free or Reduced-Price Meals",80,31.6
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Eligible for Free or Reduced-Price Meals",55,18.5
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible for Free or Reduced-Price Meals",40,16.6
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible for Free or Reduced-Price Meals",22,12.9
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible for Free or Reduced-Price Meals",42,11.5
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible for Free or Reduced-Price Meals",68,28.1
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible for Free or Reduced-Price Meals",28,7.3
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible for Free or Reduced-Price Meals",54,21.9
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Eligible for Free or Reduced-Price Meals",6,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible for Free or Reduced-Price Meals",187,21.9
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible for Free or Reduced-Price Meals",96,38.9
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Eligible for Free or Reduced-Price Meals",32,9.4
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Eligible for Free or Reduced-Price Meals",17,5.3
"Stamford School District","=""1350011""","Hart School","=""1352211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Eligible for Free or Reduced-Price Meals",7,2.0
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Eligible for Free or Reduced-Price Meals",46,12.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible for Free or Reduced-Price Meals",106,10.3
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Eligible for Free or Reduced-Price Meals",9,2.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Eligible for Free or Reduced-Price Meals",16,5.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible for Free or Reduced-Price Meals",108,9.9
"Stamford School District","=""1350011""","Westover School","=""1351411""","Eligible for Free or Reduced-Price Meals",6,1.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Eligible for Free or Reduced-Price Meals",20,11.6
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible for Free or Reduced-Price Meals",11,12.9
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible for Free or Reduced-Price Meals",9,13.2
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible for Free or Reduced-Price Meals",8,10.3
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible for Free or Reduced-Price Meals",17,18.7
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Eligible for Free or Reduced-Price Meals","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Eligible for Free or Reduced-Price Meals",23,52.3
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Eligible for Free or Reduced-Price Meals","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Eligible for Free or Reduced-Price Meals",47,28.5
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible for Free or Reduced-Price Meals",30,28.6
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Eligible for Free or Reduced-Price Meals",7,6.5
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Eligible for Free or Reduced-Price Meals",20,11.5
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible for Free or Reduced-Price Meals",48,25.9
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Eligible for Free or Reduced-Price Meals",23,16.2
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Eligible for Free or Reduced-Price Meals",14,10.4
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible for Free or Reduced-Price Meals",39,20.7
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","Eligible for Free or Reduced-Price Meals","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","Eligible for Free or Reduced-Price Meals",78,23.8
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Eligible for Free or Reduced-Price Meals",29,14.7
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Eligible for Free or Reduced-Price Meals",8,6.8
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible for Free or Reduced-Price Meals",9,33.3
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Eligible for Free or Reduced-Price Meals",13,9.9
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Eligible for Free or Reduced-Price Meals",283,36.2
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible for Free or Reduced-Price Meals",52,41.3
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Eligible for Free or Reduced-Price Meals",198,30.8
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""","Eligible for Free or Reduced-Price Meals",252,29.6
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible for Free or Reduced-Price Meals",145,29.7
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Eligible for Free or Reduced-Price Meals",19,7.5
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Department of Mental Health and Addiction Services","=""3370015""","Greater Bridgeport Community Mental Health Center","=""3370515""","Eligible for Free or Reduced-Price Meals","N/A","*"

