"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Avon School District","=""0040011""","Avon Public Schools Pre-K","=""0040111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Eligible for Free or Reduced-Price Meals","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Eligible for Free or Reduced-Price Meals","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Eligible for Free or Reduced-Price Meals",12,8.8
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Eligible for Free or Reduced-Price Meals",20,12.8
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Eligible for Free or Reduced-Price Meals",14,14.3
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Eligible for Free or Reduced-Price Meals",17,12.4
"Cheshire School District","=""0250011""","Darcey School","=""0250211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Eligible for Free or Reduced-Price Meals",6,9.1
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Eligible for Free or Reduced-Price Meals","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Eligible for Free or Reduced-Price Meals","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Eligible for Free or Reduced-Price Meals","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Eligible for Free or Reduced-Price Meals","*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","Eligible for Free or Reduced-Price Meals","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Eligible for Free or Reduced-Price Meals",17,14.7
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Eligible for Free or Reduced-Price Meals",23,14.2
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Colchester School District","=""0280011""","Colchester Elementary School","=""0280411""","Eligible for Free or Reduced-Price Meals","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Eligible for Free or Reduced-Price Meals","*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Eligible for Free or Reduced-Price Meals",8,6.7
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Eligible for Free or Reduced-Price Meals","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","Early Childhood Center","=""0518011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Eligible for Free or Reduced-Price Meals",9,8.1
"Fairfield School District","=""0510011""","Fairfield School/Community Partnership","=""0510511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Eligible for Free or Reduced-Price Meals",27,11.5
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Eligible for Free or Reduced-Price Meals",8,9.2
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Eligible for Free or Reduced-Price Meals","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Eligible for Free or Reduced-Price Meals",19,15.7
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","Eligible for Free or Reduced-Price Meals",8,"*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Eligible for Free or Reduced-Price Meals","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Eligible for Free or Reduced-Price Meals",11,6.2
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Eligible for Free or Reduced-Price Meals",24,20.7
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Eligible for Free or Reduced-Price Meals","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Eligible for Free or Reduced-Price Meals",8,13.3
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Eligible for Free or Reduced-Price Meals","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Eligible for Free or Reduced-Price Meals",6,16.2
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Ellington School District","=""0480011""","Center School","=""0480111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Eligible for Free or Reduced-Price Meals","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Eligible for Free or Reduced-Price Meals",16,23.2
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Eligible for Free or Reduced-Price Meals",7,16.3
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Eligible for Free or Reduced-Price Meals",7,14.6
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Eligible for Free or Reduced-Price Meals",8,15.7
"Enfield School District","=""0490011""","EPS PK STEAM Academy","=""0491011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Edgar H. Parkman - Autism Spectrum Disorder (ASD)","=""0490511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Eligible for Free or Reduced-Price Meals","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Eligible for Free or Reduced-Price Meals",11,6.3
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Eligible for Free or Reduced-Price Meals",71,23.8
"Enfield School District","=""0490011""","Enfield Street - Autism Spectrum Disorder (ASD)","=""0490311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Enfield School District","=""0490011""","Enfield Street School","=""0490211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Enfield Transitional Learning Academy","=""0499011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Eligible for Free or Reduced-Price Meals",63,26.0
"Enfield School District","=""0490011""","Hazardville Memorial School","=""0490411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Head Start Program","=""0498011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","Henry Barnard - Educational Counseling Program (ECP)","=""0490611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Enfield School District","=""0490011""","Henry Barnard School","=""0491811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Eligible for Free or Reduced-Price Meals",82,18.3
"Enfield School District","=""0490011""","Nathan Hale - Primary Adaptive Learning (PAL)","=""0490811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Enfield School District","=""0490011""","Nathan Hale School","=""0491111""","Eligible for Free or Reduced-Price Meals","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Eligible for Free or Reduced-Price Meals","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Eligible for Free or Reduced-Price Meals",8,4.3
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Eligible for Free or Reduced-Price Meals","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Eligible for Free or Reduced-Price Meals",98,18.6
